"CODI_EQUIPAMENT","EQUIPAMENT","SECCIO","TIPUS_VIA","NOM_CARRER","NUM_CARRER_1","NUM_CARRER_2","CODI_BARRI","NUM_BARRI","CODI_DISTRICTE","NOM_DISTRICTE","CODI_POSTAL","CODI_POBLACIO","POBLACIO","LATITUD","LONGITUD","X_ETRS89","Y_ETRS89","X_ED50","Y_ED50","TELEFON_NUM","TELEFON_TIPUS","TELEFON_INFO_COM","HORARI_PERIODE_INICI","HORARI_PERIODE_FI","HORARI_DIES","HORARI_HORES_INICI","HORARI_HORES_FI","HORARI_OBSERVACIONS",
"75990406306","Restaurant Nervión","#","C","Princesa","2","2","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.384197","2.1791","431363.201","4581733.073","431455.142","4581934.005","933152103","Tel.","","01/01","31/12","0000000","07:00:00","23:00:00"," ",
"75990410263","Bar musical Dow Jones","#","C","Bruc","97","97","07","la Dreta de Eixample","02","Eixample","08009","019","BARCELONA","41.395575","2.167743","430425.774","4583005.292","430517.706","4583206.235","934763831","Tel.","","","","","","","",
"75990410263","Bar musical Dow Jones","#","C","Bruc","97","97","07","la Dreta de Eixample","02","Eixample","08009","019","BARCELONA","41.395575","2.167743","430425.774","4583005.292","430517.706","4583206.235","630042825","Tel.","","","","","","","",
"75990411185","Bar musical Espai Barroc","#","C","Montcada","20","20","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.384655","2.181567","431569.973","4581781.959","431661.916","4581982.891","933100673","Tel.","","","","","","","",
"75990415247","Bar musical karaoke A viva voz","#","C","Rocafort","187","187","09","la Nova Esquerra de l'Eixample","02","Eixample","08029","019","BARCELONA","41.383276","2.147903","428753.738","4581655.981","428845.655","4581856.911","934194081","Tel.","","","","","","","",
"75990415247","Bar musical karaoke A viva voz","#","C","Rocafort","187","187","09","la Nova Esquerra de l'Eixample","02","Eixample","08029","019","BARCELONA","41.383276","2.147903","428753.738","4581655.981","428845.655","4581856.911","615379316","Tel.","","","","","","","",
"75990431415","Bar Musical New Underground","#","C","Aviació","5","5","19","les Corts","04","Les Corts","08029","019","BARCELONA","41.387372","2.135466","427718.359","4582121.058","427810.266","4582321.992","634037567","Tel.","","01/01","31/12","1110000","22:00:00","03:00:00"," ",
"75990469788","Tablao Flamenco Cordobés","#","C","Rambla","35","35","01","el Raval","01","Ciutat Vella","08002","019","BARCELONA","41.378998","2.174654","430985.957","4581159.46","431077.895","4581360.386","933175711","Tel.","","01/01","31/12","0000000","09:00:00","01:00:00"," ",
"75990473394","Harlem Jazz Club","#","C","Comtessa de Sobradiel","8","8","02","el Barri Gòtic","01","Ciutat Vella","08002","019","BARCELONA","41.381174","2.178434","431304.295","4581397.97","431396.236","4581598.899","933469509","Fax","","","","","","","",
"75990473394","Harlem Jazz Club","#","C","Comtessa de Sobradiel","8","8","02","el Barri Gòtic","01","Ciutat Vella","08002","019","BARCELONA","41.381174","2.178434","431304.295","4581397.97","431396.236","4581598.899","933100755","Tel.","","","","","","","",
"75990473967","Restaurant Bar Margarita Blue","#","C","Josep Anselm Clavé","6","6","02","el Barri Gòtic","01","Ciutat Vella","08002","019","BARCELONA","41.377974","2.178423","431300.08","4581042.73","431392.021","4581243.655","934125489","Tel.","","01/01","31/12","0001110","18:00:00","02:00:00"," ",
"75990473967","Restaurant Bar Margarita Blue","#","C","Josep Anselm Clavé","6","6","02","el Barri Gòtic","01","Ciutat Vella","08002","019","BARCELONA","41.377974","2.178423","431300.08","4581042.73","431392.021","4581243.655","934125489","Tel.","","01/01","31/12","1110111","18:00:00","02:30:00"," ",
"75990473967","Restaurant Bar Margarita Blue","#","C","Josep Anselm Clavé","6","6","02","el Barri Gòtic","01","Ciutat Vella","08002","019","BARCELONA","41.377974","2.178423","431300.08","4581042.73","431392.021","4581243.655","934125489","Tel.","","01/01","31/12","1111001","18:00:00","03:00:00"," ",
"75990477616","Bar Restaurant Hard Rock Café","#","Pl","Catalunya","21","21","02","el Barri Gòtic","01","Ciutat Vella","08002","019","BARCELONA","41.385943","2.170742","430666.247","4581933.586","430758.182","4582134.52","932702305","Tel.","","01/01","31/12","0000000","11:30:00","02:00:00"," ",
"75990481637","Bar Restaurant Menta","#","C","Casp","171","171","05","el Fort Pienc","02","Eixample","08013","019","BARCELONA","41.399029","2.183379","431736.535","4583376.292","431828.479","4583577.239","932650135","Tel.","","01/01","31/12","0000001","07:00:00","01:00:00"," ",
"75990481637","Bar Restaurant Menta","#","C","Casp","171","171","05","el Fort Pienc","02","Eixample","08013","019","BARCELONA","41.399029","2.183379","431736.535","4583376.292","431828.479","4583577.239","932650135","Tel.","","01/01","31/12","1111110","07:00:00","23:59:00"," ",
"75990489045","Bar musical Honky Tonk  Blues","#","C","Finlàndia","45","45","18","Sants","03","Sants-Montjuïc","08014","019","BARCELONA","41.374514","2.135253","427686.355","4580693.714","427778.263","4580894.635","934229598","Tel.","","","","","","","",
"75990489733","Restaurant Xampanyeria Xampú Xampany","#","G.V.","Corts Catalanes","702","702","07","la Dreta de Eixample","02","Eixample","08010","019","BARCELONA","41.393709","2.174406","430980.756","4582792.844","431072.693","4582993.786","932650483","Tel.","","01/01","31/12","0000000","08:00:00","01:30:00"," ",
"75990490788","Bar Restaurant La Higuera","#","C","Sicília","101","101","05","el Fort Pienc","02","Eixample","08013","019","BARCELONA","41.395827","2.180953","431530.363","4583022.79","431622.305","4583223.734","932463886","Tel.","","01/01","31/12","1000111","18:00:00","02:00:00"," ",
"75990490788","Bar Restaurant La Higuera","#","C","Sicília","101","101","05","el Fort Pienc","02","Eixample","08013","019","BARCELONA","41.395827","2.180953","431530.363","4583022.79","431622.305","4583223.734","932463886","Tel.","","01/01","31/12","1111001","18:00:00","03:00:00"," ",
"75990490788","Bar Restaurant La Higuera","#","C","Sicília","101","101","05","el Fort Pienc","02","Eixample","08013","019","BARCELONA","41.395827","2.180953","431530.363","4583022.79","431622.305","4583223.734","932463886","Tel.","","01/01","31/12","1111110","18:00:00","23:59:00"," ",
"75990490801","Bar Musical La Concha","#","C","Guàrdia","14","14","01","el Raval","01","Ciutat Vella","08001","019","BARCELONA","41.377695","2.174204","430946.933","4581015.148","431038.871","4581216.073","933024118","Tel.","","","","","","","",
"75990491713","Discoteca Mojito Club","#","C","Rosselló","217","217","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08008","019","BARCELONA","41.39315","2.156947","429520.569","4582744.786","429612.493","4582945.727","932376528","Tel.","","01/01","31/12","1110111","23:00:00","04:00:00"," ",
"75990491713","Discoteca Mojito Club","#","C","Rosselló","217","217","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08008","019","BARCELONA","41.39315","2.156947","429520.569","4582744.786","429612.493","4582945.727","932376528","Tel.","","01/01","31/12","1111001","23:00:00","05:30:00"," ",
"75990491713","Discoteca Mojito Club","#","C","Rosselló","217","217","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08008","019","BARCELONA","41.39315","2.156947","429520.569","4582744.786","429612.493","4582945.727","932376528","Tel.","","01/01","31/12","1111110","21:00:00","04:30:00"," ",
"75990497941","The Philharmonic","#","C","Mallorca","204","204","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08036","019","BARCELONA","41.390316","2.158342","429634.208","4582429.05","429726.133","4582629.988","934 515 043","Tel.","","01/01","31/12","0000011","17:00:00","02:30:00"," ",
"75990497941","The Philharmonic","#","C","Mallorca","204","204","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08036","019","BARCELONA","41.390316","2.158342","429634.208","4582429.05","429726.133","4582629.988","934 515 043","Tel.","","01/01","31/12","1111100","11:00:00","02:30:00"," ",
"75990561637","La Cervesera Artesana","#","C","Sant Agustí","14","14","31","la Vila de Gràcia","06","Gràcia","08012","019","BARCELONA","41.39819","2.160886","429855.295","4583301.16","429947.222","4583502.106","932379594","Tel.","","","","","","","",
"75990618595","Café Royale","#","C","Nou de Zurbano","3","3","02","el Barri Gòtic","01","Ciutat Vella","08002","019","BARCELONA","41.379537","2.175716","431075.341","4581218.398","431167.28","4581419.325","933188956","Tel.","","","","","","","",
"75990662594","Santé Café","#","C","Comte d'Urgell","171","171","09","la Nova Esquerra de l'Eixample","02","Eixample","08036","019","BARCELONA","41.38795","2.150654","428988.811","4582172.692","429080.73","4582373.627","931663399","Tel.","","","","","","","",
"75990670265","Cerveseria The Fastnet Irish Pub","#","Pg","Joan Borbó Comte Barcelona","22","22","03","la Barceloneta","01","Ciutat Vella","08003","019","BARCELONA","41.379592","2.187831","432088.458","4581214.922","432180.406","4581415.849","932953005","Tel.","","","","","","","",
"75990682883","Bar musical Konbe","#","C","Deu i Mata","136","136","19","les Corts","04","Les Corts","08029","019","BARCELONA","41.389975","2.138489","427974.013","4582407.5","428065.923","4582608.437","","No tenen telèfon","Contactar per mail","","","","","","",
"75990691308","Bar Cafeteria Cafè d'Annunzio","#","Pl","Vicenç Martorell","5","5","01","el Raval","01","Ciutat Vella","08001","019","BARCELONA","41.3844","2.168831","430504.821","4581763.812","430596.754","4581964.744","933024095","Tel.","","","","","","","",
"75990699880","Bar Origginals Club","#","C","Gaiarre","50","50","18","Sants","03","Sants-Montjuïc","08014","019","BARCELONA","41.37347","2.140305","428107.648","4580573.622","428199.559","4580774.542","934326548","Tel.","","","","","","","",
"75990702408","Restaurant Carpe Diem Lounge Club - CDLC","#","Pg","Marítim de la Barceloneta","32","32","03","la Barceloneta","01","Ciutat Vella","08003","019","BARCELONA","41.383461","2.195241","432712.017","4581638.709","432803.971","4581839.64","932240470","Tel.","","01/01","31/12","1111111","12:00:00","01:00:00"," ",
"75990702934","Bar Musical Perifèric","#","C","Tajo","5","5","43","Horta","07","Horta-Guinardó","08031","019","BARCELONA","41.430236","2.163015","430067.707","4586857.115","430159.635","4587058.094","933184155","Tel.","","","","","","","",
"75990709870","Discoteca Q Pedralbes","#","C","Santa Caterina de Siena","28","28","21","Pedralbes","04","Les Corts","08034","019","BARCELONA","41.390077","2.110599","425642.32","4582442.36","425734.208","4582643.297","932051203","Tel.","","01/01","31/12","1110111","19:00:00","01:30:00"," ",
"75990709870","Discoteca Q Pedralbes","#","C","Santa Caterina de Siena","28","28","21","Pedralbes","04","Les Corts","08034","019","BARCELONA","41.390077","2.110599","425642.32","4582442.36","425734.208","4582643.297","932051203","Tel.","","01/01","31/12","1111001","23:30:00","06:00:00"," ",
"75990709870","Discoteca Q Pedralbes","#","C","Santa Caterina de Siena","28","28","21","Pedralbes","04","Les Corts","08034","019","BARCELONA","41.390077","2.110599","425642.32","4582442.36","425734.208","4582643.297","932051203","Tel.","","01/01","31/12","1111110","17:30:00","23:00:00"," ",
"75990713121","Bar Manchester *Milans","#","C","Milans","5","5","02","el Barri Gòtic","01","Ciutat Vella","08002","019","BARCELONA","41.380673","2.179041","431354.569","4581341.873","431446.51","4581542.801","627 733 081","Tel.","","","","","","","",
"75990722164","El Cafè de Les Delícies","#","Rbla","Raval","47","47","01","el Raval","01","Ciutat Vella","08001","019","BARCELONA","41.378172","2.170501","430637.846","4581071.071","430729.781","4581271.996","934415714","Tel.","","01/01","31/12","0100111","09:30:00","23:30:00"," ",
"75990722164","El Cafè de Les Delícies","#","Rbla","Raval","47","47","01","el Raval","01","Ciutat Vella","08001","019","BARCELONA","41.378172","2.170501","430637.846","4581071.071","430729.781","4581271.996","934415714","Tel.","","01/01","31/12","1011111","09:30:00","16:00:00"," ",
"75990722164","El Cafè de Les Delícies","#","Rbla","Raval","47","47","01","el Raval","01","Ciutat Vella","08001","019","BARCELONA","41.378172","2.170501","430637.846","4581071.071","430729.781","4581271.996","934415714","Tel.","","01/01","31/12","1111011","09:30:00","02:30:00"," ",
"75990722164","El Cafè de Les Delícies","#","Rbla","Raval","47","47","01","el Raval","01","Ciutat Vella","08001","019","BARCELONA","41.378172","2.170501","430637.846","4581071.071","430729.781","4581271.996","934415714","Tel.","","01/01","31/12","1111101","11:00:00","02:30:00"," ",
"75990722164","El Cafè de Les Delícies","#","Rbla","Raval","47","47","01","el Raval","01","Ciutat Vella","08001","019","BARCELONA","41.378172","2.170501","430637.846","4581071.071","430729.781","4581271.996","934415714","Tel.","","01/01","31/12","1111111","11:00:00","23:30:00"," ",
"92086009134","Bar musical La Garrafa dels Beatles","#","C","Joan Güell","150","150","19","les Corts","04","Les Corts","08028","019","BARCELONA","41.38316","2.131505","427382.494","4581656.774","427474.398","4581857.704","934910447","Tel.","","","","","","","",
"92086010064","Bar Musical Glaciar","#","Pl","Reial","3","3","02","el Barri Gòtic","01","Ciutat Vella","08002","019","BARCELONA","41.380187","2.174731","430993.694","4581291.354","431085.632","4581492.282","933021163","Tel.","","","","","","","",
"92086017325","Discoteca Boulevard Culture Club","#","C","Rambla","27","27","01","el Raval","01","Ciutat Vella","08002","019","BARCELONA","41.37871","2.175279","431037.951","4581126.974","431129.889","4581327.9","622438423","Tel.","","","","","","","",
"92086018814","Discoteca New Beat","#","C","Balmes","86","86","07","la Dreta de Eixample","02","Eixample","08008","019","BARCELONA","41.39118","2.160398","429806.971","4582523.352","429898.898","4582724.291","931184039","Tel.","","","","","","","",
"92086018833","Bar musical Berimbau","#","Pg","Born","17","17","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.384733","2.182635","431659.291","4581789.809","431751.235","4581990.741","933195378","Tel.","","","","","","","",
"92086018833","Bar musical Berimbau","#","Pg","Born","17","17","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.384733","2.182635","431659.291","4581789.809","431751.235","4581990.741","669246928","Tel.","","","","","","","",
"92086021222","Bar musical Miramelindo","#","Pg","Born","15","15","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.384618","2.18256","431652.941","4581777.033","431744.885","4581977.965","933103727","Tel.","","","","","","","",
"92086025238","Bar musical Abanico","#","C","Camp","3","3","26","Sant Gervasi - Galvany","05","Sarrià-Sant Gervasi","08021","019","BARCELONA","41.401629","2.138183","427961.271","4583701.515","428053.18","4583902.464","932127752","Tel.","","","","","","","",
"92086025238","Bar musical Abanico","#","C","Camp","3","3","26","Sant Gervasi - Galvany","05","Sarrià-Sant Gervasi","08021","019","BARCELONA","41.401629","2.138183","427961.271","4583701.515","428053.18","4583902.464","650291010","Tel.","","","","","","","",
"92086026130","Bar musical San Trop","#","C","Comte d'Urgell","90","90","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08011","019","BARCELONA","41.38304","2.157696","429572.27","4581621.794","429664.195","4581822.724","934531154","Tel.","","","","","","","",
"92086026486","Bar musical Kahala","#","Av","Diagonal","537","537","19","les Corts","04","Les Corts","08029","019","BARCELONA","41.390715","2.138053","427938.331","4582489.99","428030.24","4582690.928","934309026","Tel.","","","","","","","",
"92086026825","Cocteleria Sucu Sucu","#","C","París","150","150","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08036","019","BARCELONA","41.391763","2.150929","429015.984","4582595.71","429107.903","4582796.649","639500464","Tel.","","","","","","","",
"92086027652","Bar musical Mirablau","#","Pl","Doctor Andreu","2","2","18","Sants","05","Sarrià-Sant Gervasi","08022","019","BARCELONA","41.416304","2.131425","427412.685","4585336.36","427504.589","4585537.324","934185879","Tel.","","01/01","31/12","0001111","11:00:00","03:30:00"," ",
"92086027652","Bar musical Mirablau","#","Pl","Doctor Andreu","2","2","18","Sants","05","Sarrià-Sant Gervasi","08022","019","BARCELONA","41.416304","2.131425","427412.685","4585336.36","427504.589","4585537.324","934185879","Tel.","","01/01","31/12","1110111","11:00:00","04:30:00"," ",
"92086027652","Bar musical Mirablau","#","Pl","Doctor Andreu","2","2","18","Sants","05","Sarrià-Sant Gervasi","08022","019","BARCELONA","41.416304","2.131425","427412.685","4585336.36","427504.589","4585537.324","934185879","Tel.","","01/01","31/12","1111001","10:00:00","05:00:00"," ",
"92086027652","Bar musical Mirablau","#","Pl","Doctor Andreu","2","2","18","Sants","05","Sarrià-Sant Gervasi","08022","019","BARCELONA","41.416304","2.131425","427412.685","4585336.36","427504.589","4585537.324","934185879","Tel.","","01/01","31/12","1111110","10:00:00","02:30:00"," ",
"92086032966","Bar Musical Kahiki","#","G.V.","Corts Catalanes","581","581","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08011","019","BARCELONA","41.385467","2.162565","429982.054","4581887.349","430073.982","4582088.282","933231883","Tel.","","","","","","","",
"92086036670","Les Enfants","#","C","Guàrdia","3","3","01","el Raval","01","Ciutat Vella","08001","019","BARCELONA","41.378078","2.173711","430906.116","4581058.082","430998.053","4581259.007","677543622","Tel.","","01/01","31/12","1110111","19:00:00","05:00:00"," ",
"92086036670","Les Enfants","#","C","Guàrdia","3","3","01","el Raval","01","Ciutat Vella","08001","019","BARCELONA","41.378078","2.173711","430906.116","4581058.082","430998.053","4581259.007","677543622","Tel.","","01/01","31/12","1111001","19:00:00","06:00:00"," ",
"92086037747","Discoteca Magic Rock Barcelona","#","Pg","Picasso","40","40","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.38596","2.185018","431859.888","4581924.144","431951.834","4582125.078","933107267","Tel.","","01/01","31/12","1111001","23:00:00","06:00:00"," ",
"92086037747","Discoteca Magic Rock Barcelona","#","Pg","Picasso","40","40","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.38596","2.185018","431859.888","4581924.144","431951.834","4582125.078","933107267","Fax","","01/01","31/12","1111001","23:00:00","06:00:00"," ",
"92086038273","Café Mudanzas","#","C","Vidrieria","15","15","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.384059","2.183193","431705.256","4581714.548","431797.2","4581915.48","933191137","Tel.","","","","","","","",
"92086038702","Bar Marsella","#","C","Sant Pau","65","65","01","el Raval","01","Ciutat Vella","08001","019","BARCELONA","41.378278","2.171232","430699.017","4581082.185","430790.952","4581283.111","934427263","Tel.","","01/01","31/12","0111111","18:00:00","02:00:00"," ",
"92086038702","Bar Marsella","#","C","Sant Pau","65","65","01","el Raval","01","Ciutat Vella","08001","019","BARCELONA","41.378278","2.171232","430699.017","4581082.185","430790.952","4581283.111","934427263","Tel.","","01/01","31/12","1000110","18:00:00","02:00:00"," ",
"92086038702","Bar Marsella","#","C","Sant Pau","65","65","01","el Raval","01","Ciutat Vella","08001","019","BARCELONA","41.378278","2.171232","430699.017","4581082.185","430790.952","4581283.111","934427263","Tel.","","01/01","31/12","1000110","10:00:00","14:00:00"," ",
"92086038702","Bar Marsella","#","C","Sant Pau","65","65","01","el Raval","01","Ciutat Vella","08001","019","BARCELONA","41.378278","2.171232","430699.017","4581082.185","430790.952","4581283.111","934427263","Tel.","","01/01","31/12","1111001","10:00:00","14:00:00"," ",
"92086038702","Bar Marsella","#","C","Sant Pau","65","65","01","el Raval","01","Ciutat Vella","08001","019","BARCELONA","41.378278","2.171232","430699.017","4581082.185","430790.952","4581283.111","934427263","Tel.","","01/01","31/12","1111001","18:00:00","02:30:00"," ",
"92161140121","Jazz Room - La Cova del Drac","#","C","Vallmajor","33","33","26","Sant Gervasi - Galvany","05","Sarrià-Sant Gervasi","08021","019","BARCELONA","41.400973","2.138663","428000.652","4583628.365","428092.562","4583829.313","933191789","Administració","","","","","","","",
"92161140121","Jazz Room - La Cova del Drac","#","C","Vallmajor","33","33","26","Sant Gervasi - Galvany","05","Sarrià-Sant Gervasi","08021","019","BARCELONA","41.400973","2.138663","428000.652","4583628.365","428092.562","4583829.313","933150221","Fax","","","","","","","",
"92205145712","Jamboree","#","Pl","Reial","17","17","02","el Barri Gòtic","01","Ciutat Vella","08002","019","BARCELONA","41.379735","2.175294","431040.23","4581240.711","431132.168","4581441.638","933150221","Fax","","01/01","31/12","0000000","20:00:00","","Actuacions de jazz",
"92205145712","Jamboree","#","Pl","Reial","17","17","02","el Barri Gòtic","01","Ciutat Vella","08002","019","BARCELONA","41.379735","2.175294","431040.23","4581240.711","431132.168","4581441.638","933150221","Fax","","01/01","31/12","0000000","22:00:00","","Discoteca amb<br>musica anglosajona",
"92205145712","Jamboree","#","Pl","Reial","17","17","02","el Barri Gòtic","01","Ciutat Vella","08002","019","BARCELONA","41.379735","2.175294","431040.23","4581240.711","431132.168","4581441.638","933150221","Fax","","01/01","31/12","1111111","00:00:00","04:30:00"," ",
"92205145712","Jamboree","#","Pl","Reial","17","17","02","el Barri Gòtic","01","Ciutat Vella","08002","019","BARCELONA","41.379735","2.175294","431040.23","4581240.711","431132.168","4581441.638","933191789","Tel.","","01/01","31/12","0000000","20:00:00","","Actuacions de jazz",
"92205145712","Jamboree","#","Pl","Reial","17","17","02","el Barri Gòtic","01","Ciutat Vella","08002","019","BARCELONA","41.379735","2.175294","431040.23","4581240.711","431132.168","4581441.638","933191789","Tel.","","01/01","31/12","0000000","22:00:00","","Discoteca amb<br>musica anglosajona",
"92205145712","Jamboree","#","Pl","Reial","17","17","02","el Barri Gòtic","01","Ciutat Vella","08002","019","BARCELONA","41.379735","2.175294","431040.23","4581240.711","431132.168","4581441.638","933191789","Tel.","","01/01","31/12","1111111","00:00:00","04:30:00"," ",
"92274113445","Bar musical Aire - Sala Diana","#","C","València","236","236","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08007","019","BARCELONA","41.390365","2.16039","429805.457","4582432.857","429897.384","4582633.795","934515812","Tel.","","01/01","31/12","1110001","23:00:00","03:00:00"," ",
"92274113445","Bar musical Aire - Sala Diana","#","C","València","236","236","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08007","019","BARCELONA","41.390365","2.16039","429805.457","4582432.857","429897.384","4582633.795","934878342","Tel.","","01/01","31/12","1110001","23:00:00","03:00:00"," ",
"92293205526","Discoteca Merlin","#","C","Àvila","142","142","66","el Parc i la Llacuna del Poblenou","10","Sant Martí","08018","019","BARCELONA","41.400706","2.190815","432359.83","4583556.648","432451.78","4583757.597","933090565","Tel.","","01/01","31/12","1111001","23:59:00","06:00:00"," ",
"93221210635","Bar musical Com-tu","#","C","Pere IV","101","101","66","el Parc i la Llacuna del Poblenou","10","Sant Martí","08018","019","BARCELONA","41.399012","2.194466","432663.276","4583365.712","432755.229","4583566.659","625557610","Tel.","","","","","","","",
"94056141218","Blanca Paloma","#","C","Costa Rica","29","29","61","la Sagrera","09","Sant Andreu","08027","019","BARCELONA","41.421694","2.189636","432283.04","4585887.629","432374.988","4586088.6","933497008","Tel.","","","","","","","",
"94306084135","Shenanigans Irish Pub","#","C","Marquès de Barberà","11","11","01","el Raval","01","Ciutat Vella","08001","019","BARCELONA","41.378684","2.172591","430813.155","4581126.203","430905.091","4581327.129","934121219","Tel.","","","","","","","",
"95171165310","Bar El Rouge","#","C","Poeta Cabanyes","21","21","11","el Poble-sec","03","Sants-Montjuïc","08004","019","BARCELONA","41.374176","2.16571","430232.915","4580631.263","430324.846","4580832.184","634127581","Tel.","","","","","","","",
"95188195803","Bar Bobby's Free","#","C","Pau Claris","85","85","07","la Dreta de Eixample","02","Eixample","08010","019","BARCELONA","41.389924","2.170699","430666.82","4582375.572","430758.755","4582576.51","933016784","Tel.","","","","","","","",
"95188195803","Bar Bobby's Free","#","C","Pau Claris","85","85","07","la Dreta de Eixample","02","Eixample","08010","019","BARCELONA","41.389924","2.170699","430666.82","4582375.572","430758.755","4582576.51","932779773","Tel.","","","","","","","",
"95188195803","Bar Bobby's Free","#","C","Pau Claris","85","85","07","la Dreta de Eixample","02","Eixample","08010","019","BARCELONA","41.389924","2.170699","430666.82","4582375.572","430758.755","4582576.51","637425429","Tel.","","","","","","","",
"95327105318","Discoteca Wolf Barcelona","#","C","Almogàvers","88","88","66","el Parc i la Llacuna del Poblenou","10","Sant Martí","08018","019","BARCELONA","41.395916","2.188619","432171.294","4583026.611","432263.242","4583227.555","687955816","Tel.","","","","","","","",
"96005085900","Bar musical Barroc","#","C","Rec","67","67","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.384685","2.18348","431729.949","4581783.762","431821.894","4581984.694","932684623","Tel.","","","","","","","",
"96071124258","Bar musical Arena Bar","#","C","Carassa","4","4","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.384528","2.180284","431462.528","4581768.903","431554.47","4581969.835","933199440","Tel.","","","","","","","",
"96071124258","Bar musical Arena Bar","#","C","Carassa","4","4","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.384528","2.180284","431462.528","4581768.903","431554.47","4581969.835","685971826","Tel.","","","","","","","",
"96103120011","Discoteca Club Catwalk","#","C","Ramon Trias Fargas","2","4","03","la Barceloneta","01","Ciutat Vella","08005","019","BARCELONA","41.386025","2.196568","432825.652","4581922.31","432917.607","4582123.244","932240740","Tel.","","01/01","31/12","1110000","22:30:00","06:00:00"," ",
"96127115035","Associació Cultural Heliogàbal","#","C","Ramón y Cajal","80","80","31","la Vila de Gràcia","06","Gràcia","08012","019","BARCELONA","41.403538","2.160242","429807.27","4583895.376","429899.196","4584096.327","936763132","Tel.","","","","","","","",
"96172114237","Bar Musical Smar *Port Olímpic","#","Port","Olímpic","100","100","67","la Vila Olímpica del Poblenou","10","Sant Martí","08005","019","BARCELONA","41.387722","2.19929","433054.952","4582108.605","433146.909","4582309.541","932210245","Tel.","","","","","","","",
"96239122733","Discoteca Zich *Port Olímpic","#","Moll","Mestral","45","45","67","la Vila Olímpica del Poblenou","10","Sant Martí","08005","019","BARCELONA","41.388246","2.199284","433054.968","4582166.814","433146.925","4582367.75","932211177","Tel.","","01/01","31/12","1110000","22:00:00","06:00:00"," ",
"96292161332","Bar musical Terra","#","Pl","Virreina","5","6","31","la Vila de Gràcia","06","Gràcia","08024","019","BARCELONA","41.404881","2.157021","429539.485","4584047.074","429631.409","4584248.027","932182031","Tel.","","","","","","","",
"96309203840","Bar musical Contraste","#","C","Muntaner","130","130","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08036","019","BARCELONA","41.38982","2.155427","429389.961","4582376.364","429481.884","4582577.301","626369803","Tel.","","","","","","","",
"96309203840","Bar musical Contraste","#","C","Muntaner","130","130","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08036","019","BARCELONA","41.38982","2.155427","429389.961","4582376.364","429481.884","4582577.301","933234785","Tel.","","","","","","","",
"96319175149","Hotel Crowne Plaza Barcelona - Fira Center - HB-003940","Cocteleria Scluples","Av","Rius i Taulet","1","1","11","el Poble-sec","03","Sants-Montjuïc","08004","019","BARCELONA","41.372731","2.154568","429299.609","4580479.889","429391.531","4580680.809","934262223","Tel.","","","","","","","",
"96352193513","JazzSí Club Taller de Músics","#","C","Requesens","2","2","01","el Raval","01","Ciutat Vella","08001","019","BARCELONA","41.379838","2.164099","430104.234","4581261.081","430196.164","4581462.008","933297211","Fax","","","","","","","",
"96352193513","JazzSí Club Taller de Músics","#","C","Requesens","2","2","01","el Raval","01","Ciutat Vella","08001","019","BARCELONA","41.379838","2.164099","430104.234","4581261.081","430196.164","4581462.008","933290020","Tel.","","","","","","","",
"96359123240","Escola de ball La Clave","#","C","Tenor Masini","65","65","18","Sants","03","Sants-Montjuïc","08028","019","BARCELONA","41.377794","2.131631","427387.058","4581060.925","427478.963","4581261.849","934903494","Tel.","","","","","","","",
"97030201703","Bar Cafè Universal","#","C","Marià Cubí","182","182","26","Sant Gervasi - Galvany","05","Sarrià-Sant Gervasi","08021","019","BARCELONA","41.395159","2.144269","428462.939","4582978.285","428554.853","4583179.228","934144935","Fax","","","","","","","",
